,Anime_Name,Anime_img_url,Sub_Dub
142,God Troubles Me,https://img.zorores.com/_r/300x400/100/c6/22/c62206ecb4e6f90fc790b86c3b16da86/c62206ecb4e6f90fc790b86c3b16da86.png,['SUB']
143,Doupo Cangqiong: Yuanqi,https://img.zorores.com/_r/300x400/100/6b/9b/6b9b9c3ab171185987ea3185a7f5dd99/6b9b9c3ab171185987ea3185a7f5dd99.png,['SUB']
144,Battle Through The Heavens 5th Season,https://img.zorores.com/_r/300x400/100/c1/b1/c1b111d71dc055a9bd1ccc5492dfedbc/c1b111d71dc055a9bd1ccc5492dfedbc.png,['SUB']
145,"A Gentle Dragon of 5000 Years Old, It Was Recognized as an Evil Dragon Without Any Cause",https://img.zorores.com/_r/300x400/100/8f/ee/8feee86c100b4d1c9931bdc1e426b7bc/8feee86c100b4d1c9931bdc1e426b7bc.png,['SUB']
146,Great Doctor Miss Nine,https://img.zorores.com/_r/300x400/100/d6/b9/d6b9e5eb212006adb3649291350f150e/d6b9e5eb212006adb3649291350f150e.jpg,['SUB']
147,BanG Dream! Morfonication,https://img.zorores.com/_r/300x400/100/13/b5/13b54a793d89ed527723a77765e486b2/13b54a793d89ed527723a77765e486b2.jpg,['SUB']
148,Dr. Stone: Ryuusui,https://img.zorores.com/_r/300x400/100/ad/99/ad996e7a1f5391a68b19f80a479fc43c/ad996e7a1f5391a68b19f80a479fc43c.jpg,"['SUB', 'DUB']"
149,Arifureta: From Commonplace to World's Strongest Season OVA,https://img.zorores.com/_r/300x400/100/d0/a3/d0a33651b1449caf6b3b21f053f9c432/d0a33651b1449caf6b3b21f053f9c432.jpg,['SUB']
150,Sasaki and Miyano: A Little Story Before I Realized Love,https://img.zorores.com/_r/300x400/100/dd/5d/dd5d3335b6efe23708e82e1fde2650bd/dd5d3335b6efe23708e82e1fde2650bd.png,['SUB']
151,A Will Eternal,https://img.zorores.com/_r/300x400/100/25/e3/25e3a9b167fa92be9196d32728f6d391/25e3a9b167fa92be9196d32728f6d391.jpg,['SUB']
152,Compulsive Gambler Twin,https://img.zorores.com/_r/300x400/100/21/94/2194c6b4fcf77a8baabff0194aef069e/2194c6b4fcf77a8baabff0194aef069e.png,"['SUB', 'DUB']"
153,Hanabi-chan wa Okuregachi,https://img.zorores.com/_r/300x400/100/49/5b/495b7a7d7d5c561f383a0c90dc1b87f2/495b7a7d7d5c561f383a0c90dc1b87f2.jpg,['SUB']
154,Chimimo,https://img.zorores.com/_r/300x400/100/0c/04/0c04cc84bf6ff6ac738418f5455a0420/0c04cc84bf6ff6ac738418f5455a0420.jpg,['SUB']
155,Nights with a Cat,https://img.zorores.com/_r/300x400/100/a7/2c/a72c1eab6c18b5cbc2e3b1c4ae3890cf/a72c1eab6c18b5cbc2e3b1c4ae3890cf.jpg,['SUB']
156,Cardfight!! Vanguard: overDress Season 3,https://img.zorores.com/_r/300x400/100/8b/82/8b823f64ad0ec966e5f48d4b9f86a54d/8b823f64ad0ec966e5f48d4b9f86a54d.jpg,"['SUB', 'DUB']"
157,Smile of the Arsnotoria the Animation,https://img.zorores.com/_r/300x400/100/6e/a0/6ea061988aaffb5468c1277159c0a465/6ea061988aaffb5468c1277159c0a465.png,"['SUB', 'DUB']"
158,Extreme Hearts,https://img.zorores.com/_r/300x400/100/12/2d/122d63db8d0e4703ed81349a3166c82b/122d63db8d0e4703ed81349a3166c82b.jpg,['SUB']
159,Shine Post,https://img.zorores.com/_r/300x400/100/1a/7c/1a7c08ffa3aa3f522dd2e71f6fe47a41/1a7c08ffa3aa3f522dd2e71f6fe47a41.jpg,['SUB']
160,Teppen!!!!!!!!!!!!!!!,https://img.zorores.com/_r/300x400/100/cf/a3/cfa30a3671141b4d97e76b45f1a9cf1c/cfa30a3671141b4d97e76b45f1a9cf1c.jpg,['SUB']
161,Yurei Deco,https://img.zorores.com/_r/300x400/100/aa/4e/aa4e36b7390a204ac6fd48a7f23ccd90/aa4e36b7390a204ac6fd48a7f23ccd90.jpg,['SUB']
162,Shoot! Goal to the Future,https://img.zorores.com/_r/300x400/100/ea/7c/ea7c0f44a5baa332022eaa60f5ab41ff/ea7c0f44a5baa332022eaa60f5ab41ff.jpg,"['SUB', 'DUB']"
163,Phantom of the Idol,https://img.zorores.com/_r/300x400/100/ab/f8/abf860f85d90bd4f798f3370f398d970/abf860f85d90bd4f798f3370f398d970.jpg,['SUB']
164,The Prince of Tennis II: U-17 World Cup,https://img.zorores.com/_r/300x400/100/4d/25/4d2563af9e626785c5e35941805bb0f3/4d2563af9e626785c5e35941805bb0f3.jpg,"['SUB', 'DUB']"
165,Prima Doll,https://img.zorores.com/_r/300x400/100/d6/f4/d6f410cd56c1fb67bc034123d42e3875/d6f410cd56c1fb67bc034123d42e3875.jpg,['SUB']
166,Shine On! Bakumatsu Bad Boys,https://img.zorores.com/_r/300x400/100/76/57/765737e0d198df7e62e026f990342382/765737e0d198df7e62e026f990342382.jpg,['SUB']
167,Love Live! Superstar!! 2nd Season,https://img.zorores.com/_r/300x400/100/ce/a9/cea9eab59b4a75833aee9b44fa23c6af/cea9eab59b4a75833aee9b44fa23c6af.jpg,['SUB']
168,Lycoris Recoil,https://img.zorores.com/_r/300x400/100/5a/31/5a31556ec0447ef5b3acfba75f2030b4/5a31556ec0447ef5b3acfba75f2030b4.jpg,"['SUB', 'DUB']"
169,Lucifer and the Biscuit Hammer,https://img.zorores.com/_r/300x400/100/4a/a3/4aa33278dbcc39b76ccaf55bcfaed9b9/4aa33278dbcc39b76ccaf55bcfaed9b9.jpg,"['SUB', 'DUB']"
170,Orient Part 2,https://img.zorores.com/_r/300x400/100/e1/c4/e1c4dcf2e30bb7370030606c01f4fc9b/e1c4dcf2e30bb7370030606c01f4fc9b.jpg,"['SUB', 'DUB']"
171,Black Summoner,https://img.zorores.com/_r/300x400/100/c4/88/c4885983848251a200947a0e0e3b415f/c4885983848251a200947a0e0e3b415f.png,"['SUB', 'DUB']"
172,Parallel World Pharmacy,https://img.zorores.com/_r/300x400/100/1e/7c/1e7ca3599cde40855ea3d01860382495/1e7ca3599cde40855ea3d01860382495.jpg,"['SUB', 'DUB']"
173,RWBY: Ice Queendom,https://img.zorores.com/_r/300x400/100/88/c1/88c1a7efeaaa6cd8de3fedda1e5891ac/88c1a7efeaaa6cd8de3fedda1e5891ac.jpg,"['SUB', 'DUB']"
174,The Maid I Hired Recently Is Mysterious,https://img.zorores.com/_r/300x400/100/3d/10/3d1009385741aae5e9de68f2e9349040/3d1009385741aae5e9de68f2e9349040.jpg,"['SUB', 'DUB']"
175,The Yakuza's Guide to Babysitting,https://img.zorores.com/_r/300x400/100/20/c4/20c4c66f10bf2c8e0a6beb95ce556261/20c4c66f10bf2c8e0a6beb95ce556261.jpg,"['SUB', 'DUB']"
176,Ojisan in Another World,https://img.zorores.com/_r/300x400/100/db/26/db26a264b25ad4e9db2632e803da2d72/db26a264b25ad4e9db2632e803da2d72.jpg,['SUB']
177,Engage Kiss,https://img.zorores.com/_r/300x400/100/3b/59/3b59f3e446abfd50808b5abe0f676b57/3b59f3e446abfd50808b5abe0f676b57.png,"['SUB', 'DUB']"
178,Vermeil in Gold,https://img.zorores.com/_r/300x400/100/a4/1d/a41d2b49f816b8e0971957b7779d3e43/a41d2b49f816b8e0971957b7779d3e43.jpg,"['SUB', 'DUB']"
179,Shadows House 2nd Season,https://img.zorores.com/_r/300x400/100/4a/1f/4a1f900dc2a258943d2a9d41ac5c0bdf/4a1f900dc2a258943d2a9d41ac5c0bdf.jpg,"['SUB', 'DUB']"
180,My Stepsister is My Ex-Girlfriend,https://img.zorores.com/_r/300x400/100/ec/08/ec083928209e2ee5146a6ba91357e6ab/ec083928209e2ee5146a6ba91357e6ab.jpg,['SUB']
181,The Tale of The Spirit Stone,https://img.zorores.com/_r/300x400/100/98/d2/98d2f552d8e22aa60d8380a8a8ae86a9/98d2f552d8e22aa60d8380a8a8ae86a9.png,['SUB']
182,Classroom of the Elite 2nd Season,https://img.zorores.com/_r/300x400/100/6a/c7/6ac7e4623d5c97699058b8b4673cf8e5/6ac7e4623d5c97699058b8b4673cf8e5.png,"['SUB', 'DUB']"
183,Overlord IV,https://img.zorores.com/_r/300x400/100/ef/1d/ef1d1028cf6c177587805651b78282a6/ef1d1028cf6c177587805651b78282a6.jpg,"['SUB', 'DUB']"
184,Fruits Basket: Prelude,https://img.zorores.com/_r/300x400/100/c7/13/c71371709e02d05e528cb1484cd07748/c71371709e02d05e528cb1484cd07748.jpg,"['SUB', 'DUB']"
185,K×Drop!!,https://img.zorores.com/_r/300x400/100/32/43/3243178b0b4278ed102cc1d98aec50cd/3243178b0b4278ed102cc1d98aec50cd.jpg,['SUB']
186,The Westward 4,https://img.zorores.com/_r/300x400/100/70/40/70407a633cfe60f3325c1efc7bcd3f45/70407a633cfe60f3325c1efc7bcd3f45.jpg,['SUB']
187,Ling Long: Incarnation Special,https://img.zorores.com/_r/300x400/100/d6/84/d684538674cdc25db719ce3ff1a77f71/d684538674cdc25db719ce3ff1a77f71.jpg,['SUB']
188,Massara,https://img.zorores.com/_r/300x400/100/11/0d/110dd73d9882dd919729336665617026/110dd73d9882dd919729336665617026.jpg,['SUB']
189,The Legend and the Hero 4th Season,https://img.zorores.com/_r/300x400/100/27/42/2742daec78cc933587231277382fea36/2742daec78cc933587231277382fea36.jpg,['SUB']
190,Kakkou no Iinazuke Mini Anime,https://img.zorores.com/_r/300x400/100/2b/04/2b04b0105bf4ab8612b050720196c975/2b04b0105bf4ab8612b050720196c975.jpg,['SUB']
191,Kenda Master Ken (TV),https://img.zorores.com/_r/300x400/100/7d/1c/7d1ce3534de7caa2ef46d211863999fc/7d1ce3534de7caa2ef46d211863999fc.jpg,['SUB']
192,Let Me Check the Walkthrough First,https://img.zorores.com/_r/300x400/100/dd/89/dd8933d5851ddf42f6fdd30682fd1654/dd8933d5851ddf42f6fdd30682fd1654.jpg,['SUB']
193,Knights on Debris: Spark Reignited,https://img.zorores.com/_r/300x400/100/2a/cf/2acf432e8ee2dffb7c0017f71db93302/2acf432e8ee2dffb7c0017f71db93302.jpg,['SUB']
194,Shikimori's Not Just a Cutie Recap,https://img.zorores.com/_r/300x400/100/fa/13/fa13357a5599981a4b24c07563f4beb6/fa13357a5599981a4b24c07563f4beb6.jpg,['SUB']
195,Artiswitch,https://img.zorores.com/_r/300x400/100/9c/44/9c442e9912c8a617c7e4942663f06c30/9c442e9912c8a617c7e4942663f06c30.jpg,['SUB']
196,Pokémon LEGENDS: Arceus,https://img.zorores.com/_r/300x400/100/28/b4/28b40bd5f9d63345e78de4eb3849b764/28b40bd5f9d63345e78de4eb3849b764.jpg,['SUB']
197,Ghost in the Shell: Stand Alone Complex 2045,https://img.zorores.com/_r/300x400/100/44/f7/44f706d2dc60a2e88d2dd0df5db072c6/44f706d2dc60a2e88d2dd0df5db072c6.jpg,"['SUB', 'DUB']"
198,Digimon Ghost Game Recap,https://img.zorores.com/_r/300x400/100/58/7f/587f827f550d20442a67dd957bf2d184/587f827f550d20442a67dd957bf2d184.jpg,['SUB']
199,Xue Ying Ling Zhu 3rd Season,https://img.zorores.com/_r/300x400/100/0d/9d/0d9d38095ca3adf331f8dedbe557b239/0d9d38095ca3adf331f8dedbe557b239.jpg,['SUB']
200,Interstellar Wanderer,https://img.zorores.com/_r/300x400/100/5e/e3/5ee3a13ea16baab171d318c05c1573ca/5ee3a13ea16baab171d318c05c1573ca.jpg,['SUB']
201,Rift,https://img.zorores.com/_r/300x400/100/aa/90/aa90b14ebd2aaa4c7056a6d198364fdd/aa90b14ebd2aaa4c7056a6d198364fdd.png,['SUB']
202,BeyWarriors: Cyborg,https://img.zorores.com/_r/300x400/100/c4/ca/c4cab3c0abd6d2d82ffb476951d4f390/c4cab3c0abd6d2d82ffb476951d4f390.jpg,"['SUB', 'DUB']"
203,Ascendance of a Bookworm Season 3 Recap,https://img.zorores.com/_r/300x400/100/a3/26/a32693ab06967141bfdc0e24cb869ccc/a32693ab06967141bfdc0e24cb869ccc.jpg,['SUB']
204,Jantama Pong☆ Episode 0,https://img.zorores.com/_r/300x400/100/43/a5/43a50cfb2eb355c8a67c64c91ccb4355/43a50cfb2eb355c8a67c64c91ccb4355.jpg,['SUB']
205,From Common Job Class to the Strongest in the World 2nd Season  Special,https://img.zorores.com/_r/300x400/100/41/a9/41a9691f742d6632c33604afaa9dddc7/41a9691f742d6632c33604afaa9dddc7.jpg,"['SUB', 'DUB']"
206,Detective Conan: Zero no Tea Time,https://img.zorores.com/_r/300x400/100/7c/ae/7cae7b442c03068f34616c068eba9ef0/7cae7b442c03068f34616c068eba9ef0.jpg,"['SUB', 'DUB']"
207,Word of Honor,https://img.zorores.com/_r/300x400/100/e9/f3/e9f35b5996a08d7055a9c7454df4a5ab/e9f35b5996a08d7055a9c7454df4a5ab.jpg,['SUB']
208,Face on Lie,https://img.zorores.com/_r/300x400/100/7f/41/7f417d705d70484504ce88348f042897/7f417d705d70484504ce88348f042897.jpg,['SUB']
209,Martial Universe  3rd Season,https://img.zorores.com/_r/300x400/100/b8/96/b896d66d275203e9d49ef0a8fa5ecf19/b896d66d275203e9d49ef0a8fa5ecf19.jpg,['SUB']
210,"BASTARD!! Heavy Metal, Dark Fantasy",https://img.zorores.com/_r/300x400/100/e1/74/e1746282c04f8ef1349d3ea160bc0fe2/e1746282c04f8ef1349d3ea160bc0fe2.jpg,"['SUB', 'DUB']"
211,Call of the Night,https://img.zorores.com/_r/300x400/100/ed/0a/ed0afd9001c2e535b5bcef879a38e36f/ed0afd9001c2e535b5bcef879a38e36f.png,"['SUB', 'DUB']"
212,Dragon's Disciple,https://img.zorores.com/_r/300x400/100/cf/49/cf49b31002f8da4a8bd7475e5f56d236/cf49b31002f8da4a8bd7475e5f56d236.jpg,['SUB']
213,Cap Revolution Bottleman DX,https://img.zorores.com/_r/300x400/100/e2/81/e281051d8de36d4cddc8b14f5498099b/e281051d8de36d4cddc8b14f5498099b.jpg,['SUB']
214,Requiem of the Rose King Special,https://img.zorores.com/_r/300x400/100/3b/c5/3bc5aaa16f9523246603e503dd7aec3c/3bc5aaa16f9523246603e503dd7aec3c.jpg,"['SUB', 'DUB']"
215,Bakugan: Evolutions,https://img.zorores.com/_r/300x400/100/4a/4f/4a4f42f4670502584b7381d19cf788ed/4a4f42f4670502584b7381d19cf788ed.jpg,['DUB']
216,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,https://img.zorores.com/_r/300x400/100/e1/1b/e11bb6514776cd31f587f115169a2e81/e11bb6514776cd31f587f115169a2e81.jpg,"['SUB', 'DUB']"
217,Given: Uragawa no Sonzai,https://img.zorores.com/_r/300x400/100/62/a3/62a34c2aa951c941ec0870e63b695769/62a34c2aa951c941ec0870e63b695769.jpg,['SUB']
218,Non Non Biyori Nonstop OVA,https://img.zorores.com/_r/300x400/100/70/cc/70ccd8cc0a611ee05dd255f2de5a417d/70ccd8cc0a611ee05dd255f2de5a417d.jpg,['SUB']
219,The Westward 3rd season,https://img.zorores.com/_r/300x400/100/45/94/4594cc76b912bac374dfe7298a941f3c/4594cc76b912bac374dfe7298a941f3c.jpg,['SUB']
220,ELF Academy,https://img.zorores.com/_r/300x400/100/0f/5e/0f5e87dd61c5e6d571b0ac458a993de4/0f5e87dd61c5e6d571b0ac458a993de4.jpg,['SUB']
221,The Soul of Soldier Master,https://img.zorores.com/_r/300x400/100/33/5d/335d15961859362201b6d67168d0eaf7/335d15961859362201b6d67168d0eaf7.jpg,['SUB']
222,Immortality,https://img.zorores.com/_r/300x400/100/39/81/398172753fd33d730f0601fc7df5c25a/398172753fd33d730f0601fc7df5c25a.jpg,['SUB']
223,The Indomitable,https://img.zorores.com/_r/300x400/100/19/e6/19e68c6bb4df81b09cc574ba8d9b6df6/19e68c6bb4df81b09cc574ba8d9b6df6.jpg,['SUB']
224,My Journey To Another World,https://img.zorores.com/_r/300x400/100/7d/54/7d54c76f9fe852b34f7099b8a60b5b10/7d54c76f9fe852b34f7099b8a60b5b10.jpg,['SUB']
225,Petit Seka,https://img.zorores.com/_r/300x400/100/ca/41/ca4189bbf067d0e6e5fb9287a21cd8f4/ca4189bbf067d0e6e5fb9287a21cd8f4.jpg,['SUB']
226,Stellar Transformation 4th Season,https://img.zorores.com/_r/300x400/100/a3/d4/a3d424b18c430ff0268a7e33a4541bed/a3d424b18c430ff0268a7e33a4541bed.jpg,['SUB']
227,Stellar Transformation 3rd Season,https://img.zorores.com/_r/300x400/100/00/d8/00d890f58b239f2c5adb9e85c85bf76b/00d890f58b239f2c5adb9e85c85bf76b.jpg,['SUB']
228,Busted! Darklord S1 + S2,https://img.zorores.com/_r/300x400/100/81/d4/81d4be6a4c144a08b5e48df9627beeaf/81d4be6a4c144a08b5e48df9627beeaf.jpg,['SUB']
229,Irodorimidori,https://img.zorores.com/_r/300x400/100/2a/73/2a7379df0bea02c3af718bfc3c7fd860/2a7379df0bea02c3af718bfc3c7fd860.jpg,['SUB']
230,Tokyo 24-ku: Reversal Film,https://img.zorores.com/_r/300x400/100/f6/db/f6dbb0fab275d42ba317aa626a5dfc42/f6dbb0fab275d42ba317aa626a5dfc42.jpg,['SUB']
231,Swallowed Star 2nd Season,https://img.zorores.com/_r/300x400/100/23/cc/23cc8e120b74d5fc55050b0e88f00758/23cc8e120b74d5fc55050b0e88f00758.jpg,['SUB']
232,Kotaro Lives Alone,https://img.zorores.com/_r/300x400/100/70/50/70506bc9285c0710eb319789b4c6f6e1/70506bc9285c0710eb319789b4c6f6e1.jpg,"['SUB', 'DUB']"
233,Cat's Tea Specials,https://img.zorores.com/_r/300x400/100/c9/19/c9199b26212a63532fbb68296f1213f5/c9199b26212a63532fbb68296f1213f5.jpg,['SUB']
234,The Demonic King Who Chases His Wife 3rd Season,https://img.zorores.com/_r/300x400/100/09/c9/09c9c2b11cf200fa5b12d699c2ae1ada/09c9c2b11cf200fa5b12d699c2ae1ada.jpg,['SUB']
235,Fantasy x Hunter,https://img.zorores.com/_r/300x400/100/86/05/86056a2b8ae358a1e265076098f3327e/86056a2b8ae358a1e265076098f3327e.jpg,['SUB']
236,Black and White Warriors 3,https://img.zorores.com/_r/300x400/100/36/d5/36d526839be874a9425dfe1fe5c2f4f5/36d526839be874a9425dfe1fe5c2f4f5.jpg,['SUB']
237,Carp Reborn 3rd Season,https://img.zorores.com/_r/300x400/100/72/ca/72ca73640186fe87e00dfe5c0b5680cd/72ca73640186fe87e00dfe5c0b5680cd.jpg,['SUB']
238,Odd Taxi Movie: In the Woods,https://img.zorores.com/_r/300x400/100/9b/09/9b09f74620d15cc427dc19918595fca0/9b09f74620d15cc427dc19918595fca0.jpg,['SUB']
239,Yuukoku no Moriarty OVA,https://img.zorores.com/_r/300x400/100/a7/28/a728d7254f0c72c3d83f6c1904391188/a728d7254f0c72c3d83f6c1904391188.jpg,['SUB']
240,Bubble,https://img.zorores.com/_r/300x400/100/cc/22/cc22d05c49a0c14672e8d7a05f1ddcc8/cc22d05c49a0c14672e8d7a05f1ddcc8.jpg,"['SUB', 'DUB']"
241,Onipan!,https://img.zorores.com/_r/300x400/100/bc/b2/bcb248eb3e639bba3cd71c2970a75b07/bcb248eb3e639bba3cd71c2970a75b07.jpg,['SUB']
242,AMAIM Warrior at the Borderline,https://img.zorores.com/_r/300x400/100/7c/49/7c4991410e6c50eb931032c873658492/7c4991410e6c50eb931032c873658492.jpg,"['SUB', 'DUB']"
243,Kaginado Season 2,https://img.zorores.com/_r/300x400/100/0e/91/0e91fb0cba951c188889538fc424c25c/0e91fb0cba951c188889538fc424c25c.jpg,['SUB']
244,Mahjong Soul Pon☆,https://img.zorores.com/_r/300x400/100/fe/1a/fe1ade21a490c689e0fff70675b981d3/fe1ade21a490c689e0fff70675b981d3.jpg,['SUB']
245,Establishment in Life,https://img.zorores.com/_r/300x400/100/a7/5e/a75ea57234b010f223efbbebbd79b2a5/a75ea57234b010f223efbbebbd79b2a5.jpg,"['SUB', 'DUB']"
246,Chiikawa,https://img.zorores.com/_r/300x400/100/21/47/2147b7dfdac8d45a8ffa0e92da9c4859/2147b7dfdac8d45a8ffa0e92da9c4859.jpg,['SUB']
247,Shadowverse Flame,https://img.zorores.com/_r/300x400/100/df/97/df97a62ab675b844aebe1d89a62f9efc/df97a62ab675b844aebe1d89a62f9efc.jpg,['SUB']
248,Shin Ikkitousen,https://img.zorores.com/_r/300x400/100/60/50/60507840d9f8c3d5fc5bb44d44e4067d/60507840d9f8c3d5fc5bb44d44e4067d.jpg,"['SUB', 'DUB']"
249,Yuu Gi Ou: Go Rush!!,https://img.zorores.com/_r/300x400/100/92/70/92701d4864595e6cd3ce3c4effa2c198/92701d4864595e6cd3ce3c4effa2c198.jpg,['SUB']
250,In the Heart of Kunoichi Tsubaki,https://img.zorores.com/_r/300x400/100/dd/63/dd63c40b1df13e40afca1eed92a17b8a/dd63c40b1df13e40afca1eed92a17b8a.jpg,['SUB']
251,Yatogame-chan Kansatsu Nikki 4th Sea,https://img.zorores.com/_r/300x400/100/a3/ff/a3ff3e7ce2bed6c626413be1561e7071/a3ff3e7ce2bed6c626413be1561e7071.jpg,['SUB']
252,Birdie Wing: Golf Girls' Story,https://img.zorores.com/_r/300x400/100/9b/f7/9bf787360c2445833284bce7bca90e11/9bf787360c2445833284bce7bca90e11.jpg,['SUB']
253,Healer Girl,https://img.zorores.com/_r/300x400/100/b3/e0/b3e09e58563927d4d31a93c0edc118c2/b3e09e58563927d4d31a93c0edc118c2.jpg,['SUB']
254,Build Divide: Code White,https://img.zorores.com/_r/300x400/100/2f/a6/2fa67f41f0b963da86d2744fdf39ec7a/2fa67f41f0b963da86d2744fdf39ec7a.jpg,['SUB']
255,Ya Boy Kongming!,https://img.zorores.com/_r/300x400/100/55/fa/55fa209e199a49515fbb210aef86dc4b/55fa209e199a49515fbb210aef86dc4b.jpg,"['SUB', 'DUB']"
256,"Ms. Corporate Slave Wants to be Healed by a Loli Spirit, Shachisaretai",https://img.zorores.com/_r/300x400/100/5e/34/5e344bc63be4f4665a33f5fdf6848e96/5e344bc63be4f4665a33f5fdf6848e96.jpg,['SUB']
257,Friends Game,https://img.zorores.com/_r/300x400/100/9a/5e/9a5e63ac520c54c8679f062b10ce67e0/9a5e63ac520c54c8679f062b10ce67e0.jpg,"['SUB', 'DUB']"
258,Deaimon,https://img.zorores.com/_r/300x400/100/d4/a3/d4a37cdea7f7ad857175bf1f8fdce24a/d4a37cdea7f7ad857175bf1f8fdce24a.jpg,['SUB']
259,Fanfare of Adolescence,https://img.zorores.com/_r/300x400/100/65/b1/65b1ae2c8d94578228847982c618b455/65b1ae2c8d94578228847982c618b455.jpg,['SUB']
260,"Don't Hurt Me, My Healer!",https://img.zorores.com/_r/300x400/100/42/d6/42d6f6db197bdd7bc9778b71d02c634f/42d6f6db197bdd7bc9778b71d02c634f.jpg,"['SUB', 'DUB']"
261,Magia Record: Puella Magi Madoka Magica Side Story Final Season,https://img.zorores.com/_r/300x400/100/67/e9/67e9a27512951a67829b31e5599269c4/67e9a27512951a67829b31e5599269c4.jpg,"['SUB', 'DUB']"
262,Love All Play,https://img.zorores.com/_r/300x400/100/57/bd/57bd84a30515209d420927acda8ee9e8/57bd84a30515209d420927acda8ee9e8.jpg,['SUB']
263,Kingdom 4th Season,https://img.zorores.com/_r/300x400/100/be/62/be62d4245131f40fd344f3b51d8003d6/be62d4245131f40fd344f3b51d8003d6.jpg,['SUB']
264,To Become a Real Heroine! The Unpopular Girl and the Secret Task,https://img.zorores.com/_r/300x400/100/19/4d/194d5469a8db211672ebb1719699a2a7/194d5469a8db211672ebb1719699a2a7.jpg,"['SUB', 'DUB']"
265,Love Live! Nijigasaki High School Idol Club 2nd Season,https://img.zorores.com/_r/300x400/100/54/51/5451212510d812fa6c21222d1e6f686f/5451212510d812fa6c21222d1e6f686f.png,"['SUB', 'DUB']"
266,The Dawn of the Witch,https://img.zorores.com/_r/300x400/100/36/0d/360d863712c65123f29bc9c22d2e2301/360d863712c65123f29bc9c22d2e2301.jpg,"['SUB', 'DUB']"
267,Ao Ashi,https://img.zorores.com/_r/300x400/100/f4/75/f47599df25cad42ea923e4e29f35c4a2/f47599df25cad42ea923e4e29f35c4a2.jpg,"['SUB', 'DUB']"
268,Black Rock Shooter:  Dawn Fall,https://img.zorores.com/_r/300x400/100/49/7d/497d6c88392709c7b084a4e410993a73/497d6c88392709c7b084a4e410993a73.jpg,"['SUB', 'DUB']"
269,Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,https://img.zorores.com/_r/300x400/100/18/3a/183ad57e46df609a8cf7fb3f5c2041a0/183ad57e46df609a8cf7fb3f5c2041a0.jpg,"['SUB', 'DUB']"
270,Skeleton Knight in Another World,https://img.zorores.com/_r/300x400/100/c3/2a/c32a2fc9a170dc5055225600772dce7f/c32a2fc9a170dc5055225600772dce7f.jpg,"['SUB', 'DUB']"
271,I'm Quitting Heroingl,https://img.zorores.com/_r/300x400/100/bd/6b/bd6bb9ae992618b22c01b1f51e180198/bd6bb9ae992618b22c01b1f51e180198.jpg,"['SUB', 'DUB']"
272,Spy x Family,https://img.zorores.com/_r/300x400/100/88/bd/88bd17534dc4884f23027035d23d74e5/88bd17534dc4884f23027035d23d74e5.jpg,"['SUB', 'DUB']"
273,Aharen Is Indecipherable,https://img.zorores.com/_r/300x400/100/49/06/4906e91343c1d7e6a1c95972f244bd7d/4906e91343c1d7e6a1c95972f244bd7d.jpg,"['SUB', 'DUB']"
274,"Komi-san wa, Comyushou desu. 2nd Season",https://img.zorores.com/_r/300x400/100/5c/94/5c946ba84494983519adbbb324095e42/5c946ba84494983519adbbb324095e42.jpg,"['SUB', 'DUB']"
275,The Outcast 4th Season,https://img.zorores.com/_r/300x400/100/4d/ee/4deef42e8787e90779d1094391058554/4deef42e8787e90779d1094391058554.jpg,['SUB']
276,Dr. Slump: Arale-chan,https://img.zorores.com/_r/300x400/100/7b/fa/7bfa12392a67232a8ee52f2fc7405f67/7bfa12392a67232a8ee52f2fc7405f67.jpg,['SUB']
277,Super Dragon Ball Heroes: Ultra God Mission,https://img.zorores.com/_r/300x400/100/af/20/af201f52c76d14bfd5f01984f537a88d/af201f52c76d14bfd5f01984f537a88d.png,['SUB']
278,Super Dragon Ball Heroes: Big Bang Mission!!!,https://img.zorores.com/_r/300x400/100/44/0f/440f62e68ca62b339b712bd3051e2133/440f62e68ca62b339b712bd3051e2133.jpg,['SUB']
279,All Saints Street 3,https://img.zorores.com/_r/300x400/100/a2/7a/a27aca96da8af27d2fdaa2b1a3e1997a/a27aca96da8af27d2fdaa2b1a3e1997a.jpg,['SUB']
280,Shenmue the Animation,https://img.zorores.com/_r/300x400/100/31/df/31dfc2981f37a0e17d58fe571364a4f5/31dfc2981f37a0e17d58fe571364a4f5.jpg,"['SUB', 'DUB']"
281,Kimetsu Academy: Special Edition,https://img.zorores.com/_r/300x400/100/18/1c/181c8367c44c6b8e731ecd608aa70366/181c8367c44c6b8e731ecd608aa70366.jpg,['SUB']
282,The Case Study of Vanitas Episode 12.5 – Recap,https://img.zorores.com/_r/300x400/100/65/51/6551b41e1c99fef4377cd913f0fb4e1f/6551b41e1c99fef4377cd913f0fb4e1f.jpg,"['SUB', 'DUB']"
283,"Pocket Monsters - The Hallowed God, Arceus",https://img.zorores.com/_r/300x400/100/01/6e/016e23c8fb899a3ab52f175c6c79f96f/016e23c8fb899a3ab52f175c6c79f96f.jpg,['SUB']
284,ORESUKI Are you the only one who loves me: Game Over,https://img.zorores.com/_r/300x400/100/0f/8b/0f8b745a574abe160c23919431b1c957/0f8b745a574abe160c23919431b1c957.jpg,['SUB']
